package,api,url,prompt
@ohos.util.LinkedList,addFirst,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-linkedlist-0000001427902748-V3#ZH-CN_TOPIC_0000001573928869__addFirst,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.LinkedList，可以通过 `import ohos.util.LinkedList from @ohos.util.LinkedList`的方式导入该容器 
你需要测试该容器的addFirst API
该API的描述为'在LinkedList头部插入元素。'
 
该API的使用示例为：API使用示例代码：let linkedList = new LinkedList();
linkedList.addFirst(""a"");
linkedList.addFirst(1);
let b = [1, 2, 3];
linkedList.addFirst(b);
let c = {name : ""Dylon"", age : ""13""};
linkedList.addFirst(c);
linkedList.addFirst(false); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.LinkedList,insert,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-linkedlist-0000001427902748-V3#ZH-CN_TOPIC_0000001573928869__insert,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.LinkedList，可以通过 `import ohos.util.LinkedList from @ohos.util.LinkedList`的方式导入该容器 
你需要测试该容器的insert API
该API的描述为'在长度范围内任意插入指定元素。'
该API的参数列表分别为：element(T): 插入元素。, 是否必须：True 
该API的使用示例为：API使用示例代码：let linkedList = new LinkedList();
linkedList.insert(0, ""A"");
linkedList.insert(1, 0);
linkedList.insert(2, true); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.LinkedList,has,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-linkedlist-0000001427902748-V3#ZH-CN_TOPIC_0000001573928869__has,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.LinkedList，可以通过 `import ohos.util.LinkedList from @ohos.util.LinkedList`的方式导入该容器 
你需要测试该容器的has API
该API的描述为'判断此LinkedList中是否含有该指定元素。'
 
该API的使用示例为：API使用示例代码：let linkedList = new LinkedList();
let result1 = linkedList.has(""squirrel"");
linkedList.add(""squirrel"");
let result = linkedList.has(""squirrel""); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.LinkedList,get,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-linkedlist-0000001427902748-V3#ZH-CN_TOPIC_0000001573928869__get,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.LinkedList，可以通过 `import ohos.util.LinkedList from @ohos.util.LinkedList`的方式导入该容器 
你需要测试该容器的get API
该API的描述为'根据下标获取LinkedList中的元素。'
 
该API的使用示例为：API使用示例代码：let linkedList = new LinkedList();
linkedList.add(2);
linkedList.add(4);
linkedList.add(5);
linkedList.add(2);
linkedList.add(1);
linkedList.add(2);
linkedList.add(4);
let result = linkedList.get(2); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.LinkedList,getLastIndexOf,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-linkedlist-0000001427902748-V3#ZH-CN_TOPIC_0000001573928869__getLastIndexOf,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.LinkedList，可以通过 `import ohos.util.LinkedList from @ohos.util.LinkedList`的方式导入该容器 
你需要测试该容器的getLastIndexOf API
该API的描述为'返回指定元素最后一次出现时的下标值，查找失败返回-1。'
 
该API的使用示例为：API使用示例代码：let linkedList = new LinkedList();
linkedList.add(2);
linkedList.add(4);
linkedList.add(5);
linkedList.add(2);
linkedList.add(1);
linkedList.add(2);
linkedList.add(4);
let result = linkedList.getLastIndexOf(2); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.LinkedList,getIndexOf,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-linkedlist-0000001427902748-V3#ZH-CN_TOPIC_0000001573928869__getIndexOf,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.LinkedList，可以通过 `import ohos.util.LinkedList from @ohos.util.LinkedList`的方式导入该容器 
你需要测试该容器的getIndexOf API
该API的描述为'返回指定元素第一次出现时的下标值，查找失败返回-1。'
 
该API的使用示例为：API使用示例代码：let linkedList = new LinkedList();
linkedList.add(2);
linkedList.add(4);
linkedList.add(5);
linkedList.add(2);
linkedList.add(1);
linkedList.add(2);
linkedList.add(4);
let result = linkedList.getIndexOf(2); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.LinkedList,removeByIndex,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-linkedlist-0000001427902748-V3#ZH-CN_TOPIC_0000001573928869__removeByIndex,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.LinkedList，可以通过 `import ohos.util.LinkedList from @ohos.util.LinkedList`的方式导入该容器 
你需要测试该容器的removeByIndex API
该API的描述为'根据元素的下标值查找元素，返回元素后将其删除。'
 
该API的使用示例为：API使用示例代码：let linkedList = new LinkedList();
linkedList.add(2);
linkedList.add(4);
linkedList.add(5);
linkedList.add(2);
linkedList.add(4);
let result = linkedList.removeByIndex(2); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.LinkedList,removeFirst,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-linkedlist-0000001427902748-V3#ZH-CN_TOPIC_0000001573928869__removeFirst,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.LinkedList，可以通过 `import ohos.util.LinkedList from @ohos.util.LinkedList`的方式导入该容器 
你需要测试该容器的removeFirst API
该API的描述为'删除并返回LinkedList的第一个元素。'
 
该API的使用示例为：API使用示例代码：let linkedList = new LinkedList();
linkedList.add(2);
linkedList.add(4);
linkedList.add(5);
linkedList.add(2);
linkedList.add(4);
let result = linkedList.removeFirst(); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.LinkedList,removeLast,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-linkedlist-0000001427902748-V3#ZH-CN_TOPIC_0000001573928869__removeLast,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.LinkedList，可以通过 `import ohos.util.LinkedList from @ohos.util.LinkedList`的方式导入该容器 
你需要测试该容器的removeLast API
该API的描述为'删除并返回LinkedList的最后一个元素。'
 
该API的使用示例为：API使用示例代码：let linkedList = new LinkedList();
linkedList.add(2);
linkedList.add(4);
linkedList.add(5);
linkedList.add(2);
linkedList.add(4);
let result = linkedList.removeLast(); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
@ohos.util.LinkedList,remove,https://developer.harmonyos.com/cn/docs/documentation/doc-references-V3/js-apis-linkedlist-0000001427902748-V3#ZH-CN_TOPIC_0000001573928869__remove,"请为该TypeScript容器生成测试用例（只返回生成的代码），你需要测试的容器为：ohos.util.LinkedList，可以通过 `import ohos.util.LinkedList from @ohos.util.LinkedList`的方式导入该容器 
你需要测试该容器的remove API
该API的描述为'删除查找到的第一个指定的元素。'
 
该API的使用示例为：API使用示例代码：let linkedList = new LinkedList();
linkedList.add(2);
linkedList.add(4);
linkedList.add(5);
linkedList.add(4);
let result = linkedList.remove(2); 
你需要为该API生成一个测试函数，该函数对API进行测试并计算API的运行时间，一个可能的测试用例如下所示：
function test_remove(loopCount: number) {
  let set = new HashSet<number>();
  for (let i = 0; i < loopCount; i++) {
    set.add(i);
  }
  const startTime = new Date();
  for (let i = 0; i < loopCount; i++) {
    set.remove(i);
  }
  const endTime = new Date();
  const executionTime = endTime.getTime() - startTime.getTime();
  const averageTime = executionTime / loopCount;
  console.log(`!${test_id}: ${averageTime} ms`);
}

"
